id,0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5,8.0,8.5,9.0,9.5,10.0
0,0.6000828574640034,0.286496900071111,0.09823470549677467,0.020858270848309293,0.0022129532610743706,8.598756119706964e-05,7.804641450298646e-07,8.628974407046488e-10,4.527782722750533e-14,2.8805463627454514e-20,3.081176668144953e-29,3.1727754368039824e-42,5.003898438994005e-61,3.011707762042808e-88,1.1769527703976909e-127,1.0431708991480691e-184,2.6400731600539597e-267,0.0,0.0,0.0,0.0
1,0.9868090736340168,0.9680198051357911,0.9414500088483791,0.9042708392559409,0.853031360242388,0.7839507347365224,0.6937313636853929,0.581192932753688,0.44981248982740346,0.3103950889580963,0.18140976580191004,0.08336245850633904,0.027044863721802478,0.005300392398428684,0.0005007662901029272,1.6450556989338237e-05,1.1709334392569834e-07,9.105573035848445e-11,2.870613555843317e-15,8.734534920197033e-22,3.2117152188675275e-31
2,0.8739841703316791,0.7191446525482728,0.5422649117147116,0.3603399053684524,0.19940714074098057,0.08466695637935882,0.024497283736752366,0.004067933430349142,0.00030235093799498133,7.0180745814371975e-06,3.021307569449323e-08,1.1345443674047943e-11,1.2467798234524406e-16,8.24950502414419e-24,3.331326465043401e-34,2.986329136825505e-49,4.90208347227932e-71,1.4185151071285093e-102,3.1073355839068688e-148,2.4526070785688344e-214,4.9020071282955e-310
3,0.9960105999678017,0.9902631899593503,0.9820011778617185,0.9701619608766642,0.9532743657176775,0.9293451056519778,0.8957621860064165,0.8492815972199408,0.7862301072944107,0.703149387248159,0.5981766832256048,0.4733389838410585,0.3372870118424273,0.2065059973550948,0.10150052109628088,0.03629891859244461,0.008191665351243995,0.0009492501389357817,4.1909581926146276e-05,4.5765207301483676e-07,6.613047918582014e-10
4,0.972622326111479,0.9343093288470649,0.8815005302562665,0.8102910916184297,0.7172668191398849,0.6011851538713089,0.4655934096512427,0.32159272982051995,0.18821507183903763,0.08666351476391389,0.02819766049685806,0.00554963040646994,0.0005275179401289457,1.7482905871577575e-05,1.2604084199619552e-07,9.9842538345453e-11,3.2330117134601452e-15,1.0225889861410114e-21,3.9770583274602784e-31,9.466245938697726e-45,1.791154059874663e-64
5,0.9991136663443566,0.9978318821780038,0.9959791119693496,0.9933028862114279,0.9894411578746948,0.9838769860789758,0.9758769368255983,0.964410105709616,0.94804749247681,0.9248494111684695,0.8922668272607468,0.8471190167523797,0.7857738259029916,0.7047475106844647,0.6020156902017644,0.4792316557049115,0.34445267254328693,0.21355086727882533,0.10688352778876829,0.03924058030539178,0.009198499551227037
6,0.9999524989111787,0.9998837339385155,0.9997841888859641,0.9996400916269466,0.9994315138347575,0.9991296256536516,0.9986927332474737,0.9980605674596637,0.9971460681111216,0.9958236002272485,0.9939121247489188,0.9911513146436642,0.9871679764305509,0.981429507462362,0.9731807809948188,0.9613614993794922,0.9445041928770757,0.9206216494078838,0.8871120044842121,0.8407482662013388,0.7778855465524437
7,0.9997374050703579,0.9993573594751222,0.9988074102788301,0.9980117659727029,0.9968610070354575,0.9951973641043381,0.9927937687845387,0.9893242827008091,0.9843228593734306,0.977126891239999,0.9668021476453766,0.952047653244203,0.9310851149420117,0.9015520368381682,0.8604478684879869,0.8042377082476277,0.729302510571913,0.6330130826967787,0.5156846600297479,0.3832609842159836,0.24940012796341576
8,0.9898843699936275,0.9754206529263667,0.9548546650071644,0.9258464471173578,0.8854045864686972,0.8299649912863474,0.7557958444608441,0.6600038245854254,0.5424199063860258,0.40829395240941496,0.27063037332105494,0.14921632197863913,0.06302165023547374,0.01809523606895851,0.002971665501574251,0.00021734966917230086,4.929044503027198e-06,2.0516977225385005e-08,7.337783406230632e-12,7.514106409608529e-17,4.4888383113738985e-24
