landmark,auc,auc,auc,auc,auc,auc,brier_score,brier_score,brier_score,brier_score,brier_score,brier_score,c_index,likelihood,likelihood,n,long_model,surv_model,dataset,train_size,task
,avg,12,24,36,48,60,avg,12,24,36,48,60,avg,avg,nr_zero,,,,,,
12,0.9552654179483864,0.9725194573347689,0.9596631509183162,0.9739949275379916,0.9413723472469412,0.9561987949614368,0.0986347579296778,0.0438817029145024,0.0896964143029087,0.0908692858478605,0.1234710782428524,0.1371228037356765,0.8791554357592093,-1.0235147361003167,0.0,7,RNN_long,RSF,ADNI,ADNI,No
24,0.9830870638492634,0.9742113951342942,0.9778992014208056,0.980921872231731,0.9921715062826744,0.9909554067786198,0.0991024159928487,0.0636411949000966,0.0722423519518007,0.1113599762141097,0.1090986355192966,0.1437762056722789,0.8924611973392461,-1.0110815582926511,0.0,7,RNN_long,RSF,ADNI,ADNI,No
36,0.9089018402913968,0.9706173425076928,0.9033556505392278,0.9317427913782618,0.8791601464311398,0.8778582379752748,0.1168097276837581,0.0315233315218473,0.1090184012204675,0.1103452635253891,0.1554076399539114,0.153411880548682,0.875,-1.0529543225225122,0.0,7,RNN_long,RSF,ADNI,ADNI,No
48,0.9279020644521834,0.9970247978629174,1.0,0.9236283073089898,0.9228054914120268,0.8793298766111831,0.1974182461424161,0.1236859837037738,0.1406384875411166,0.1914577546096128,0.1846068953516744,0.4222537104307471,0.8160919540229885,-1.896626046345826,0.0,7,RNN_long,RSF,ADNI,ADNI,No
12,0.9120367469369892,0.9741753769878015,0.9005231829325409,0.9014216972807806,0.885594474575852,0.9102376628318172,0.1384409150469029,0.0327342637377095,0.1180084120335906,0.1539904065524247,0.1767551314842443,0.1772851564969945,0.8649475524475524,-0.8920580630084555,0.0,8,RNN_long,RSF,ADNI,ADNI,No
24,0.9001573376399956,0.905229742068786,0.8949553780515714,0.888546857675791,0.9039707934115208,0.9029766996358918,0.1307638445740261,0.0882934651759922,0.122996112925519,0.1517356800678998,0.1391479816758442,0.1300577420776909,0.8372905027932961,-0.8684730972794517,0.0,8,RNN_long,RSF,ADNI,ADNI,No
36,0.919331447214382,0.9334105112317131,0.8891201761611754,0.92551554200298,0.923632736206336,0.9230901929406607,0.0780875031714657,0.0628472222518979,0.0914028049194461,0.0804460904479695,0.0725516705387524,0.0730516713074919,0.93125,-0.5448189272582471,0.0,8,RNN_long,RSF,ADNI,ADNI,No
48,0.9863325878632302,0.9755989876684276,0.9933649466115492,1.0,1.0,1.0,0.0360023191281775,0.0478588572189086,0.0454598382988767,0.0334416010265331,0.0316669108213784,0.0190229955129352,0.9594594594594594,-0.5195334831350892,0.0,8,RNN_long,RSF,ADNI,ADNI,No
12,0.98323070196059,0.9964292613838954,0.9725875492145266,0.9802401129026296,0.9882227221921288,0.9891110471794786,0.0808507694663485,0.030711991753792,0.078899459368395,0.0940249759332705,0.0942236078776342,0.0817980776183966,0.885036496350365,-0.8936401701240825,0.0,9,RNN_long,RSF,ADNI,ADNI,No
24,0.9485063530295272,0.9927670325625996,0.9645356272732551,0.9760206062929276,0.9764800769600384,0.8463484623439078,0.0751982795220108,0.0549803226524533,0.0774609789633279,0.0766834159630082,0.0632587217663624,0.1117996801382364,0.8567415730337079,-0.9134536520938796,0.0116279069767441,9,RNN_long,RSF,ADNI,ADNI,No
36,0.9015906572852044,0.906583670221854,0.9517073346189064,0.9555182351599594,0.8681232834074595,0.868488315825922,0.0704655967430667,0.0478453394698421,0.0628596184850586,0.0471992889120686,0.0989392077403223,0.0978832041997925,0.7925531914893617,-0.8281435961939422,0.0,9,RNN_long,RSF,ADNI,ADNI,No
48,0.8504673425274734,0.9966134174667044,1.0,0.920721865074515,0.9200800549665624,0.73404996445183,0.0472672256404177,0.0235500198975806,0.0123168928588334,0.0506357127290242,0.0495257883824898,0.129630997285066,0.782608695652174,-0.7249321038766057,0.0,9,RNN_long,RSF,ADNI,ADNI,No
12,0.975505688484373,0.9798884689806812,0.9821350189831686,0.9864804992920034,0.9969336119480662,0.940207003410286,0.1106421306667588,0.1412982881174794,0.138148038244181,0.1155016378822357,0.0636236751083392,0.1092920547470793,0.813785046728972,-1.7385965288295069,0.0,0,RNN,RSF,ADNI,ADNI,No
24,0.9086677481828676,0.9257569710505348,0.9669394609933673,0.9842104745287036,0.8516558715228276,0.8385633735915174,0.111965349491591,0.0994882465786225,0.0951762604372137,0.0773036586621256,0.1508340069479081,0.1496066972596109,0.7922769640479361,-1.312670316772046,0.0,0,RNN,RSF,ADNI,ADNI,No
36,0.9364717328092574,0.8978685581645315,0.9355388628385548,0.951406360682971,0.9622254607810904,0.9616934673747698,0.1169568817557508,0.0839951700533607,0.1122538627244329,0.1273918424335314,0.1210118345182146,0.1303448046402874,0.8725490196078431,-1.0869157851897349,0.0,0,RNN,RSF,ADNI,ADNI,No
48,0.9176165540775016,1.0,0.9126190430873606,0.938071360509694,0.937199195592464,0.8692131713328104,0.084271304726228,0.0324237521255482,0.0776328514916177,0.0812424239193239,0.0876262222438037,0.1487436903747851,0.9299065420560748,-1.0754609216075253,0.0,0,RNN,RSF,ADNI,ADNI,No
12,0.8987534214169701,0.927081206649029,0.9529032246380196,0.8715638780225832,0.8163954726283749,0.8800486054245004,0.097946523061112,0.0571274055181027,0.0849614680763757,0.1347540409869372,0.1011623602647403,0.0846890403146871,0.8348806366047745,-0.9386268303667435,0.0,1,RNN,RSF,ADNI,ADNI,No
24,0.9265546548606473,0.9984783417292622,0.8811007660984386,0.8810010930218638,0.9408112765437904,0.9411311966676128,0.0747347645342115,0.0333860464574467,0.0944629020892845,0.0840961430641114,0.0726096768156777,0.062154625878098,0.7870967741935484,-0.8075451371639695,0.0,1,RNN,RSF,ADNI,ADNI,No
36,0.922403063574584,0.913818664118975,0.8863552481799212,0.9316006344198792,0.9314073919491062,0.9323247498232174,0.0673072537764471,0.0711820706987519,0.0710473353512684,0.0705683259592932,0.0587648799926678,0.0665148769063659,0.7380952380952381,-0.8395100705396429,0.0,1,RNN,RSF,ADNI,ADNI,No
48,0.755005262537135,,0.8954422621877579,0.8951468647754878,0.894484412470024,0.6958738942631885,0.0660344316583292,0.0086272178537005,0.0353249388773273,0.0326071805037686,0.0367164536500322,0.310351089350677,0.5609756097560976,-0.9182248053609724,0.0,1,RNN,RSF,ADNI,ADNI,No
12,0.9647360139370876,0.9577995217036332,0.9639331290255906,0.9649966858073572,0.9768588175024532,0.9776213052039334,0.1090565100618401,0.0972043948856002,0.1046578908502128,0.0933181070606521,0.1347170649054694,0.1098615599764522,0.8070844686648502,-1.5156708274062898,0.0,2,RNN,RSF,ADNI,ADNI,No
24,0.9727871271499012,0.9925611593860776,0.9752970832593968,0.9787354548057716,0.9441726906702668,0.9489488730046074,0.0987188613152276,0.0440169290621606,0.0835047567896136,0.1167343253995761,0.0980999138604121,0.1490559693604572,0.804635761589404,-1.2243454431795624,0.0,2,RNN,RSF,ADNI,ADNI,No
36,0.9373236658360314,0.9756386407866222,0.9813920427553676,0.984555158910796,0.9201962370759668,0.8588213175474427,0.1391116984365397,0.1016186009761628,0.1256149427404927,0.0988751714679071,0.1579755770837727,0.2463436039318099,0.8495145631067961,-1.2385532163751982,0.0,2,RNN,RSF,ADNI,ADNI,No
48,0.7720566997523709,0.851728962570099,0.9730451693310274,0.8432909556092275,0.6659787475445773,0.7230348562951735,0.1866296616171383,0.1063114241271489,0.0835041051998147,0.1715675766267531,0.2874375386580554,0.3017074278407112,0.7213114754098361,-1.5026274240297497,0.0,2,RNN,RSF,ADNI,ADNI,No
12,0.9750545979829246,0.989704168367268,0.9534792186916898,0.9596178492272924,0.9641649409119856,0.9525275274297956,0.1011998152360154,0.0752134099802174,0.1117238825756262,0.1157657118966624,0.089496105146107,0.1004137126711149,0.8301655426118946,-1.2541986381134702,0.0,3,RNN,RSF,ADNI,ADNI,No
24,0.8983326756083773,0.9455854704908432,0.9576467396318136,0.9732134737422116,0.9831669892885068,0.8137683023634961,0.0943948451799801,0.0903936672802462,0.1000666642125101,0.0752528944958973,0.0869652487703318,0.1401954792021161,0.6415730337078651,-0.9429689893765184,0.0,3,RNN,RSF,ADNI,ADNI,No
36,0.8807135016461045,1.0,1.0,1.0,0.8375235625869357,0.8363711253423158,0.0549630050746071,0.023450384434643,0.0282093220304052,0.0450841690418584,0.0866523547194707,0.0963619645787451,0.815,-0.8850432613545497,0.0,3,RNN,RSF,ADNI,ADNI,No
48,0.789519486500425,,,0.7522549209601064,0.7504976775049768,0.8025620844395367,0.0656037925390689,0.0059018357151952,0.0195296598207349,0.0667271128761195,0.0730735959633537,0.2002677672769401,0.7386363636363636,-1.114249661652598,0.0,3,RNN,RSF,ADNI,ADNI,No
12,0.949396426417258,0.9504930816913176,0.9608534104599714,0.9119533887496908,0.9587903940451852,0.9517081520771488,0.1101408250935805,0.1018237793312817,0.1222217138153486,0.1187908337443027,0.0981851097328807,0.1009075068322985,0.7876712328767124,-1.440835655614339,0.0,4,RNN,RSF,ADNI,ADNI,No
24,0.8955876441359862,1.0,0.7297204148352913,0.943881896286546,0.887663301906788,0.9011231767998726,0.1060730084208499,0.030120526800215,0.0844665759751839,0.1065669465102948,0.1473401199142952,0.1417162557670362,0.7765700483091788,-1.150652198215885,0.0,4,RNN,RSF,ADNI,ADNI,No
36,0.9506203450925812,0.9789992098339332,0.9350169257074878,0.9568679648570608,0.9566591377173308,0.956423626904082,0.1012576278192568,0.0650494144338872,0.110033809897096,0.1115856781503114,0.1011244547934848,0.0995237224383824,0.8238636363636364,-1.1113774266480907,0.0,4,RNN,RSF,ADNI,ADNI,No
48,0.9817494894001552,0.9944499151076184,1.0,1.0,1.0,0.940657122277952,0.1195018033783036,0.1162839756707557,0.1334512710489971,0.1113341945884817,0.1028713366657159,0.1444168467492839,0.865546218487395,-1.4936281935276692,0.0,4,RNN,RSF,ADNI,ADNI,No
12,0.9364280730174264,0.9437904558452102,0.9451108055853528,0.9197205094455144,0.942633947733278,0.9845267683416248,0.1049352537854511,0.0850853716058243,0.1023305665304712,0.1225586238584902,0.1041730255208235,0.096272226858215,0.7809694793536804,-1.0657560731419358,0.0,5,RNN,RSF,ADNI,ADNI,No
24,0.9358059876586544,0.9598973097754734,0.9129649252719988,0.9363082242120094,0.9728058040309514,0.984865966637437,0.1014933255628852,0.057103331226145,0.1141501208909884,0.1146000681796831,0.1041623242950544,0.089018246545485,0.7914338919925512,-0.9908397992909294,0.0,5,RNN,RSF,ADNI,ADNI,No
36,0.953770461005496,0.9888287758415656,0.8848422487854265,0.8874060113841737,0.8862918044836458,0.8912986294634626,0.0468465439579119,0.0421058075172109,0.0557862258259632,0.0533455017228298,0.0378199843724247,0.0387631203036488,0.8894009216589862,-0.844291947116027,0.0,5,RNN,RSF,ADNI,ADNI,No
48,0.6182074322715958,0.6182074322715958,0.603106082980956,0.5867634448119564,0.5763843648208469,1.0,0.0402273881162032,0.0394795865855102,0.0407943810003099,0.0349868857262964,0.0354667124191753,0.0598435600525521,0.72,-0.4645319685239985,0.0,5,RNN,RSF,ADNI,ADNI,No
12,0.9483847550489238,0.9582876513354248,0.9140854690259932,0.9384346461751985,0.9579305850199356,0.96416759813633,0.1393279661194596,0.1164288550546229,0.1539716760183843,0.1536025747572802,0.1432420837223197,0.0965622049050852,0.7959936742224565,-1.7378525502215294,0.0,6,RNN,RSF,ADNI,ADNI,No
24,0.9633391829756024,0.9381566828655172,0.9391531506252756,0.9836595664586262,0.9866363697476186,0.9926869898166606,0.1126035876332334,0.0840719210348939,0.1348628518188947,0.1206935798898718,0.1008801454175327,0.1038836257783749,0.765704584040747,-1.3690386447602307,0.0,6,RNN,RSF,ADNI,ADNI,No
36,0.980020507251181,0.9820170808316002,0.9698037798190068,0.9793621288385326,0.9812188260187736,0.9930117247314204,0.1190027703791455,0.0639184187624121,0.1388640596387041,0.1242117716846992,0.1385609024721248,0.0848302766796957,0.7078947368421052,-1.1292398846930922,0.0,6,RNN,RSF,ADNI,ADNI,No
48,0.9906933603969172,0.9826311119479972,0.9937279695578604,0.9899268169620492,1.0,1.0,0.077521198697787,0.1191612011964653,0.0941226296502929,0.0933482086553732,0.0494305218341286,0.0272056681062417,0.8223684210526315,-1.3035932419984613,0.0,6,RNN,RSF,ADNI,ADNI,No
12,0.9069753797644317,0.9721657408753928,0.9492909739643908,0.9684387885150592,0.8554313029688689,0.8805044376199733,0.0855299608923152,0.0662263426194652,0.0930348887814145,0.0722891067371247,0.0929958580059255,0.1013736374701271,0.8279424977538186,-1.142947459156772,0.0,7,RNN,RSF,ADNI,ADNI,No
24,0.870014277296178,0.9570378660184468,0.974866049097912,0.8159140270895351,0.8527893890300144,0.8687954429713409,0.0889695053979809,0.0776121903595122,0.0854029777952482,0.0965851505005018,0.0743915359214922,0.1213845243898505,0.8082039911308204,-1.0863391383968657,0.0,7,RNN,RSF,ADNI,ADNI,No
36,0.9127939798995932,0.993592344030601,0.8892433075194879,0.9174166795036568,0.9322024572216429,0.9332042936044378,0.086601169624181,0.0415447073927198,0.0920733022263282,0.0759727915184137,0.1058146796420333,0.1035431028271776,0.7857142857142857,-0.9779107115089196,0.0,7,RNN,RSF,ADNI,ADNI,No
48,0.8460417068908477,0.872024196165455,0.9066862642176928,0.931397313545228,0.9326090209152575,0.8004909752111713,0.1418634294150522,0.1065724215731182,0.0907103829398335,0.1315755454209798,0.1254349482381,0.3328932605494726,0.7816091954022989,-1.737148041455577,0.0,7,RNN,RSF,ADNI,ADNI,No
12,0.8591969823325364,0.7992208165888257,0.8159055914844006,0.8870367251679819,0.9063166985979726,0.9243953224644385,0.1423945795745169,0.1154727727322555,0.1830566502165744,0.142633156162094,0.1267348721222413,0.1188345068620599,0.6796328671328671,-1.2174487478099107,0.0,8,RNN,RSF,ADNI,ADNI,No
24,0.9355630879278868,0.91299105153368,0.9528938112750716,0.9058314405776842,0.9775467893527356,0.9769792208116364,0.0729956372778019,0.097647548732853,0.066944801675317,0.0886365639148156,0.0586403830185052,0.0578740522722868,0.8149441340782123,-1.0045499452217943,0.0,8,RNN,RSF,ADNI,ADNI,No
36,0.9064052490419864,0.9286874543194936,0.8650981411726693,0.911929481374378,0.9126441419587288,0.9120235313705894,0.0899008945192283,0.0561037037902992,0.1163456300150239,0.0797827317356495,0.0861384672791046,0.0985697943039717,0.775,-0.7647871922013589,0.0,8,RNN,RSF,ADNI,ADNI,No
48,0.8829644599239508,0.8258575081858155,0.920379359338591,0.9183667219669688,0.9177867668520197,0.9162971175166298,0.0619064100410527,0.0446852161764089,0.0523206010124997,0.0558656687107592,0.0661869964437575,0.1018195318179798,0.8783783783783784,-0.669499513700192,0.0,8,RNN,RSF,ADNI,ADNI,No
12,0.9916012388302414,0.9907311422765116,0.9908667117932972,0.9915504939674714,0.995674802507404,0.9965402636902632,0.1055034429456429,0.0944037218219537,0.0974873833399159,0.1118950882437312,0.1103834031322698,0.1100920723113559,0.8804744525547445,-1.1780902653128706,0.0,9,RNN,RSF,ADNI,ADNI,No
24,0.9610258559596234,0.9937538044819108,0.99348665597923,0.9968264011301136,0.9971805320128824,0.8586301449421113,0.0544793788745871,0.0538882261417183,0.0522932988064754,0.0544749277939378,0.0386762937261458,0.0910577642018608,0.8380149812734082,-0.993578027286288,0.0,9,RNN,RSF,ADNI,ADNI,No
36,0.868208106539811,0.8609609137201701,0.9179233253777886,0.9188654599738758,0.8455884283439863,0.8457710258732505,0.1112030803830061,0.0588218922422459,0.095531912270089,0.1051233874141478,0.147233216208233,0.1350257190368634,0.7393617021276596,-0.9600777082087036,0.0,9,RNN,RSF,ADNI,ADNI,No
48,0.7304612213179935,1.0,1.0,0.6642765932139133,0.6614538721862258,0.6625682482033184,0.0759638875595687,0.026801344605178,0.0358478423116545,0.0873514157441679,0.0894447248861834,0.1556217899873597,0.6521739130434783,-0.8520635354141223,0.0,9,RNN,RSF,ADNI,ADNI,No
12,0.9544347516711515,0.9532939393402808,0.9544487816278896,0.9676367751109132,0.9696746603940868,0.9405391223284988,0.1165519652678583,0.0927173614141511,0.1267327616205031,0.1091285962231085,0.1183148715825182,0.1313459018764561,0.8525700934579439,-1.2729639925888776,0.0,0,baseline,CPH,ADNI,ADNI,Super
24,0.9502665878207308,0.9508391925147726,0.972066396948052,0.9750728917997812,0.9288105695710872,0.9400059193660468,0.1045878668318904,0.0781232493306696,0.0832831015943278,0.1106376659569671,0.1348184942233957,0.1011011617750726,0.8521970705725699,-0.9521641297948326,0.0,0,baseline,CPH,ADNI,ADNI,Super
36,0.94922426813247,0.9925363389310432,0.990186577956886,0.9110520781225844,0.9295513556650844,0.9293825001072854,0.0886021308165583,0.0362615087653501,0.0798735127728732,0.1206402997331342,0.0896945241275861,0.0921388644999291,0.931372549019608,-0.7848153122821814,0.0,0,baseline,CPH,ADNI,ADNI,Super
48,0.9087799989149876,0.9821693626270204,0.8592455015836054,0.8998034461943945,0.8995805313516039,0.939583720123352,0.085274964105512,0.0491391316083188,0.1032493680524737,0.0796093026220303,0.0806080579450691,0.1061271239966312,0.8551401869158879,-0.8681270019195669,0.0,0,baseline,CPH,ADNI,ADNI,Super
12,0.996015611154919,0.989630674794809,0.9944723502025576,0.9975946224208602,0.9975005868712834,1.0,0.0354717920567571,0.0220681861832951,0.027515551370747,0.0508535309512989,0.0445742928916137,0.0158193998434427,0.9210875331564988,-0.626187992548892,0.0,1,baseline,CPH,ADNI,ADNI,Super
24,0.9983282494965235,0.996980385928,0.9973704031973916,0.9972676020477332,1.0,1.0,0.0291596886784038,0.015275441235203,0.0498455960892988,0.044095790684074,0.0110236877917142,0.0080719190618534,0.9419354838709676,-0.5954270279782453,0.0,1,baseline,CPH,ADNI,ADNI,Super
36,0.9986398637227888,0.9973704031973918,0.9972676020477332,1.0,1.0,1.0,0.031876589507669,0.0676188515242769,0.0607646629185954,0.0161127564147356,0.0106961449222914,0.0122467360258307,0.9226190476190476,-0.727870871553946,0.0,1,baseline,CPH,ADNI,ADNI,Super
48,0.8069931572856296,,1.0,1.0,1.0,0.7257271182479998,0.0352248159514577,0.038249226802659,0.0025969358500443,0.0041362314791009,0.0072711279821889,0.2155407101863343,0.7804878048780488,-0.9157678534391896,0.0,1,baseline,CPH,ADNI,ADNI,Super
12,0.9780815271115222,0.9840843720392318,0.9877078656954704,0.9669351789188908,0.9747659494620976,0.9746632501895744,0.1188097604348623,0.0945866143639047,0.0962587469213759,0.1306064064592584,0.1408822959679817,0.1203965704177617,0.8822888283378747,-1.2488520208654683,0.0,2,baseline,CPH,ADNI,ADNI,Super
24,0.9464821726879667,0.9842246774152682,0.9384917359737832,0.9584245298234368,0.9582991981453908,0.9167887164547188,0.1470612497564622,0.0525204931646251,0.1373366613281805,0.1752679693747732,0.1558289564689087,0.1871023305433478,0.8112582781456954,-1.096109623724398,0.0,2,baseline,CPH,ADNI,ADNI,Super
36,0.9174001577605162,0.9086367574678608,0.94504917218874,0.9448835197155304,0.8951714125213928,0.9217873092407846,0.1955837887987902,0.1353384794791243,0.1928761804665663,0.1741307681822873,0.2181856708408913,0.2589465919317072,0.8155339805825242,-1.2193481352504458,0.0,2,baseline,CPH,ADNI,ADNI,Super
48,0.8913739020628536,0.9748622625896368,0.9776209396919048,0.8591429001854907,0.9114195450787832,0.8156767761592516,0.2017649390612744,0.1233882065907604,0.1137116416176692,0.1901114613799656,0.2589378115568501,0.3652094767904651,0.8032786885245902,-1.4258301009506988,0.0,2,baseline,CPH,ADNI,ADNI,Super
12,0.9788808580779746,0.9780296850548558,0.9787412732159196,0.984915056411756,0.9847366019953212,0.9845975308126949,0.0742750803990208,0.0600175874005298,0.0893797041422557,0.0761047538793077,0.0661004895904757,0.0710131605675579,0.891477621091355,-0.8988329649508994,0.0,3,baseline,CPH,ADNI,ADNI,Super
24,0.9651179533550698,0.9776675940757612,0.9883572231145996,0.987771380083602,0.9875467568598432,0.939948341833369,0.071532706170913,0.0627342170502218,0.0638924816959564,0.0607587877727446,0.0704629095895402,0.1192990742005999,0.8662921348314607,-0.6498807273453878,0.0,3,baseline,CPH,ADNI,ADNI,Super
36,0.921172709804316,1.0,1.0,1.0,0.8926317943886374,0.8941960900235386,0.0631366810582115,0.0179150507973816,0.0258209874290935,0.04555055046023,0.11263089122858,0.1191735394325033,0.945,-0.4873899698169703,0.0,3,baseline,CPH,ADNI,ADNI,Super
48,0.9387386357775032,,,0.8362842944547493,0.8386695421366954,0.9745976552404672,0.0822075517482128,0.0118086744495982,0.0362396581290486,0.1225134612607061,0.1347048939004461,0.058935712955703,0.7840909090909091,-0.8002178087223684,0.0,3,baseline,CPH,ADNI,ADNI,Super
12,0.9789473226597888,0.9491588651335088,0.9672780022275612,0.9766366072592196,0.98634636081,0.9939163387216792,0.0716776565589107,0.0516718889413631,0.0410282135025109,0.063788950725636,0.1114626345627785,0.0891897659480717,0.8689497716894977,-0.8898251260375011,0.0,4,baseline,CPH,ADNI,ADNI,Super
24,0.995770236893446,1.0,0.9904904891656332,0.9935729550217556,1.0,1.0,0.0761426433313311,0.0079372772456937,0.0475084100554486,0.1181139660614975,0.0972437030885139,0.0754717109940351,0.9190821256038648,-0.8104232137733788,0.0,4,baseline,CPH,ADNI,ADNI,Super
36,0.9942653991773204,0.9864760575085812,0.9926324545909696,1.0,1.0,1.0,0.1045028917896813,0.053543416081361,0.1372337390826385,0.1210928582951987,0.0919318542594994,0.0819628149614158,0.9034090909090908,-0.9224033069887748,0.0,4,baseline,CPH,ADNI,ADNI,Super
48,0.9637495656305496,0.9919696808658728,1.0,1.0,1.0,0.8776053146982761,0.1239989593367365,0.1453256411492703,0.148331766247484,0.1054700530471766,0.091793183712486,0.1554760275303283,0.8823529411764706,-1.4040479548503906,0.0,4,baseline,CPH,ADNI,ADNI,Super
12,0.9117976701799884,0.9635658182665036,0.8602283776104876,0.9096558953255576,0.9362567771393476,0.9429327415376426,0.073684710704581,0.0357081985054098,0.0655714217298052,0.09560180287311,0.0816018834456305,0.0682192710341467,0.8177737881508079,-0.6985679852817189,0.0,5,baseline,CPH,ADNI,ADNI,Super
24,0.8452993967394815,0.7672160552178309,0.8816759323786355,0.9177042315926622,0.9258271052320712,0.9248066660619392,0.0849075460605318,0.0547263553721664,0.1056440924205763,0.0946752509797219,0.0793606477952764,0.0651740307209388,0.7560521415270018,-0.6659400613117389,0.0,5,baseline,CPH,ADNI,ADNI,Super
36,0.97153732364266,0.9607290190637116,0.9927875495944906,1.0,1.0,1.0,0.0632927069287027,0.0825026608052487,0.0790758900598631,0.0629671005401456,0.0483157814278799,0.0431214505685958,0.8709677419354839,-0.4715249927080647,0.0,5,baseline,CPH,ADNI,ADNI,Super
48,1.0,1.0,1.0,1.0,1.0,1.0,0.0171890763490045,0.0316931231843498,0.0231229606075534,0.01515479674597,0.0125003276336747,0.0042633176332895,1.0,-0.2428217972280212,0.0,5,baseline,CPH,ADNI,ADNI,Super
12,0.969635388080722,0.9666068760404396,0.9482790178282906,0.9648241783781614,0.9836688347783428,0.9884674952796024,0.1152851819092287,0.0903324270112907,0.1278692912432828,0.1214453565990983,0.1203960486966513,0.0925276351844742,0.845545598313126,-1.281255207481983,0.0,6,baseline,CPH,ADNI,ADNI,Super
24,0.955949477351013,0.911063520032046,0.950390679996134,0.978690360774022,0.98554189366307,0.9909402378376242,0.1076967309818495,0.0882524937097229,0.1118109826121266,0.1282867650411843,0.1009491009751795,0.0912276568880925,0.7877758913412564,-0.992409454476215,0.0,6,baseline,CPH,ADNI,ADNI,Super
36,0.9860951345005188,0.969588659533572,0.9837871901544476,0.9898300376430852,0.9939769671758638,0.998191488152126,0.0765446959796083,0.0579571026854537,0.0989392531410197,0.0786362454376219,0.0735639852546815,0.0521214974847669,0.9184210526315788,-0.8460567712218009,0.0,6,baseline,CPH,ADNI,ADNI,Super
48,0.9871339830105754,0.9796144562531792,0.986904768655306,0.993284544641366,0.9975351267450716,1.0,0.0833798917859436,0.1075298192369241,0.0971710403772854,0.0887326222547703,0.0736290398112512,0.040443910164011,0.8881578947368421,-1.1404033177151292,0.0,6,baseline,CPH,ADNI,ADNI,Super
12,0.8888552713141585,0.97374465768126,0.9180958760761724,0.93332270764521,0.8385286218227619,0.8598078594946048,0.0740167297093906,0.0444255450874293,0.0691154595063947,0.064145988274842,0.0942957492280614,0.0925938985690993,0.889937106918239,-0.8841143291383389,0.0,7,baseline,CPH,ADNI,ADNI,Super
24,0.81335142919883,0.8591437904448154,0.8954743578294658,0.7828218087517346,0.8191401621147959,0.7944011301680819,0.0940460981412258,0.0544820965715621,0.0587677539612429,0.1081775510870811,0.1109096397679176,0.1421767989257611,0.7682926829268293,-0.8996025328527824,0.0,7,baseline,CPH,ADNI,ADNI,Super
36,0.7746969006433789,0.9935923440306008,0.7337807980536022,0.797553959591805,0.7688087240892831,0.766317907788692,0.1133414260339761,0.0229576208397386,0.1011819724153199,0.1110387910191038,0.1543024121690752,0.1507274362250726,0.7946428571428571,-0.8830582676804186,0.0,7,baseline,CPH,ADNI,ADNI,Super
48,0.7509330511058596,0.6719513083115385,0.7639058969275335,0.73964142531225,0.7368363653925956,0.7896279790261518,0.2056920822697158,0.1371484441149269,0.1582563309674761,0.2167619275040627,0.211213369098677,0.335924958902368,0.7586206896551724,-1.7100537629759518,0.0,7,baseline,CPH,ADNI,ADNI,Super
12,0.9123636279312204,0.9879244619639952,0.8785042480004223,0.8943782215466689,0.9106273174785044,0.9296935623371554,0.0962673579551026,0.0284931923637052,0.0922371565115327,0.1240740896902004,0.1138883022536646,0.0812465743663199,0.8518356643356644,-0.8327968692501625,0.0,8,baseline,CPH,ADNI,ADNI,Super
24,0.8662674971696094,0.8272524625999812,0.8675003361613942,0.8919522283010963,0.9161023934008244,0.9172533441080988,0.1155448188390172,0.0898227108292014,0.1388908588218785,0.1352432318239941,0.0975901961881593,0.0910872662148728,0.7912011173184358,-0.8564169690980903,0.0,8,baseline,CPH,ADNI,ADNI,Super
36,0.9421533386079656,0.918773651599173,0.9428459193852746,0.9642995023525296,0.9644388632866866,0.9641862228975312,0.0631966869116109,0.0702166106744116,0.0868812523675041,0.0518300970775607,0.0507711494195308,0.0563918868892845,0.91875,-0.5413228407616055,0.0,8,baseline,CPH,ADNI,ADNI,Super
48,0.9957296904031646,0.989211849439574,1.0,1.0,1.0,1.0,0.0410220890103507,0.0572077962891589,0.0280864798744388,0.0322358496022929,0.0411942084158582,0.0679358400084673,0.9594594594594594,-0.6325842790555105,0.0,8,baseline,CPH,ADNI,ADNI,Super
12,0.9916844730733338,0.9879688998499392,0.9914290529686244,0.993588661331943,0.9978256211155612,0.9977349497443316,0.051770827811969,0.0415921263396316,0.057784327118846,0.0616547401609605,0.0482981468839492,0.0371000678286088,0.9041970802919708,-0.8071090585928682,0.0,9,baseline,CPH,ADNI,ADNI,Super
24,0.9626680855400656,0.9914308666217584,0.99270803977731,0.9975157945716432,0.997412203466056,0.8693992644159974,0.0528403312081556,0.045636575552042,0.0609474908178197,0.0503626928269472,0.0391048257355219,0.0762560553526254,0.8623595505617978,-0.7858038596583646,0.0,9,baseline,CPH,ADNI,ADNI,Super
36,0.911136984495521,0.9885329866240324,0.996511566566418,0.99636609925843,0.7943854223207881,0.7963526045542021,0.0523645139104014,0.0407435961222553,0.0402895459942686,0.0319315844129164,0.079076884307419,0.0755764857317478,0.7925531914893617,-0.6713352277771975,0.0,9,baseline,CPH,ADNI,ADNI,Super
48,0.5721629083239016,1.0,1.0,0.6718145142396151,0.673769404699575,0.3108673325167247,0.0511751204861525,0.014549243272634,0.0106675746537806,0.0528389602172716,0.051866511808915,0.164105627256652,0.6521739130434783,-0.667972101133148,0.0,9,baseline,CPH,ADNI,ADNI,Super
